id,created_at,text
1176523218225651712,2019-09-24 15:46:08,"b""We don't know because we ain't you sis!!! But may God see you through the hard times of being single. https://t.co/KWqW1cIX3U"""
1176522781938323456,2019-09-24 15:44:24,b'You be doing so good with you single life and just like that a couple from no where sits next to you only to be ver\xe2\x80\xa6 https://t.co/I69lSEFf4O'
1176505918693027841,2019-09-24 14:37:24,b'@Ssakayekoyada Wanji\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1176505875420332032,2019-09-24 14:37:13,b'@unlce_Jamo \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1176505821141901314,2019-09-24 14:37:00,b'Cultural torture. https://t.co/fRYDPsJvRS'
1176502700453826561,2019-09-24 14:24:36,"b""You get small small money and kweee you don't feel hungry anymore until when your wallet is as empty as a tin. Then\xe2\x80\xa6 https://t.co/uUFyjBqCO0"""
1176499054869716995,2019-09-24 14:10:07,b'RT @LFC: \xf0\x9f\xa4\xa9 S Q U A D \xf0\x9f\xa4\xa9 https://t.co/EoiuhXZqnL'
1176474681186095104,2019-09-24 12:33:16,b'United sibebafu leero luno.\xf0\x9f\x98\x82 https://t.co/JGpjinVIsm'
1176474434020020225,2019-09-24 12:32:17,b'RT @NandiraJessy: Arsenal vs Forest\nUnited vs Arsenal\nArsenal vs Bournemouth\nSheffield United vs Arsenal\nArsenal vs Vitoria\nArsenal vs Pala\xe2\x80\xa6'
1176470714720968704,2019-09-24 12:17:30,b'RT @trone256: @Evelyn_Nakayi \xf0\x9f\x98\x82 I like you! \xf0\x9f\x98\x82'
1176470620693045248,2019-09-24 12:17:08,b'@trone256 \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1176466137783181312,2019-09-24 11:59:19,b'Jess Hilarious aka Jess with the mess. \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/UTPla5Jbvx'
1176465821830471680,2019-09-24 11:58:04,b'Well cooked rice should be swallowed. \n\nNext please????\xf0\x9f\x98\x82 https://t.co/0DTr1GzsZE'
