id,created_at,text
1176458786745307136,2019-09-24 11:30:06,"b'RT @Pato_Official07: It has been a while since I last applied my Photography and Photoshop skills, but wooooow, I still got my touch. \xf0\x9f\x98\x8d\n\nCc\xe2\x80\xa6'"
1176458278185906176,2019-09-24 11:28:05,b'RT @Owomunshozi: @NandiraJessy \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'
1176457187977248769,2019-09-24 11:23:45,b'RT @chi_emezie: Like how can you always put in the same individuals in a global sport that uses a defined criteria for electing who goes in\xe2\x80\xa6'
1176453293045878784,2019-09-24 11:08:17,"b'RT @warsamefooty: How shit must the Bundesliga be to have Mkhi, Xhaka &amp; Kolasinac in their team of the seasons. Never trusting someone who\xe2\x80\xa6'"
1176453194316242945,2019-09-24 11:07:53,b'RT @praise_atukunda: Imagine having Big Tril and Jazmine at the same party\xf0\x9f\x98\xa6\xf0\x9f\x94\xa5\nWell it\xe2\x80\x99s happening on 12th October at the biggest event of th\xe2\x80\xa6'
1176453155556593666,2019-09-24 11:07:44,"b'RT @GalSportBetting: Today\'s EFL Cup Fixtures\n\n| Arsenal\xf0\x9f\x86\x9a\xef\xb8\x8fNottingham |""\n| Colchester\xf0\x9f\x86\x9a\xef\xb8\x8fTottenham |""\n| Luton\xf0\x9f\x86\x9a\xef\xb8\x8fLeicester |""\n| Preston\xf0\x9f\x86\x9a\xef\xb8\x8fMan Cit\xe2\x80\xa6'"
1176453123692466176,2019-09-24 11:07:36,"b""RT @Mwes_Drew: It's my birthday y'all!!! \xf0\x9f\x8e\x89 I want to thank God for yet another great year He's given me. I genuinely feel blessed coz a lot\xe2\x80\xa6"""
1176441666909220864,2019-09-24 10:22:05,"b'RT @Le_Berz: Its lunch break, go by #KFCShellMakindye for an amazing dinning experience. https://t.co/A5yB8Er2VE'"
1176440018040172552,2019-09-24 10:15:32,b'RT @DonaldMasete2: You already know https://t.co/XWQcBZnFB2'
1176436284035936258,2019-09-24 10:00:41,b'RT @Lynduhdorcus: Its Lunch time.\xf0\x9f\x98\x8a\nLook no further #KFCShellMakindye is now open and operating. You can now pass by and get that finger lic\xe2\x80\xa6'
1176436196546883584,2019-09-24 10:00:21,b'@Le_Berz @VivoEnergyUg @KFCinUganda @EDriciru @solomonkibz @praise_atukunda @AtimCharlotte \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1176436158659776513,2019-09-24 10:00:12,"b'RT @Le_Berz: ""How much is a Rolex?""\n\nHer: ""I don\'t know, I eat at KFC""\n#KFCShellMakindye https://t.co/UBkAAJzrBA'"
1176435655884312576,2019-09-24 09:58:12,b'RT @Lynduhdorcus: Its finger licking where by you even feel the sweetness in your soul\xf0\x9f\x98\x8a. KFC chicken will never leave you the same.\xe2\x98\xba\nAll yo\xe2\x80\xa6'
1176435561785176064,2019-09-24 09:57:49,b'RT @Lynduhdorcus: How do you spend your alone time?\n\nMe: i eat KFC.\xf0\x9f\x98\x9d\n#KFCShellMakindye https://t.co/PhUsi8w1R6'
1176435464594776065,2019-09-24 09:57:26,b'RT @Lynduhdorcus: When my @praise_atukunda asks me for my piece of chicken.\n\nMe: \n#KFCShellMakindye https://t.co/YLfpjSSZv9'
1176434917472907265,2019-09-24 09:55:16,"b""@21edoh I'll let @GalSportBetting be of help to you sir\xf0\x9f\x98\x8c"""
1176434744210395136,2019-09-24 09:54:34,"b""RT @21edoh: @NandiraJessy You are busy convincing me to eat my children's fees in Makindye then you turn and complain about the lack of doc\xe2\x80\xa6"""
1176434125777068035,2019-09-24 09:52:07,b'The big Don @DonaldMasete2 &amp; his hajjatis paid #KFCShellMakindye a visit Money after Money \xf0\x9f\x98\x8c https://t.co/IX2Ypmu8vo'
1176432599667040258,2019-09-24 09:46:03,b'@tandeka_mutebi Yes boss'
1176432558625697792,2019-09-24 09:45:53,b'RT @tandeka_mutebi: So this deal is only available at kFC Makindye? https://t.co/s2IRIAYd9j'
1176432547510837250,2019-09-24 09:45:51,b'RT @solomonkibz: #KFCShellMakindye https://t.co/G0xTKRo4J3'
1176432434478534656,2019-09-24 09:45:24,b'RT @Le_Berz: Couple so cool......their alphabet is in KFCs \n#KFCShellMakindye https://t.co/ZQO4clDbUX'
1176432348491112448,2019-09-24 09:45:03,b'RT @AtimCharlotte: When you\xe2\x80\x99re pretending to listen to his jazz but your heart is on the food. #KFCShellMakindye https://t.co/wZFMATgijN'
1176431821304848384,2019-09-24 09:42:57,"b'When Weasel @RadioandWeasel said ""Guwooma nga ekindazi"" he meant guwooma nga #KFCShellMakindye drum sticks\xf0\x9f\x98\x8b https://t.co/c58DGGKLcq'"
1176431202246582274,2019-09-24 09:40:30,b'RT @AtimCharlotte: How fathers pose with their daughters after buying them food. #KFCShellMakindye https://t.co/01nuFGzF1K'
1176430407161659393,2019-09-24 09:37:20,b'RT @AtimCharlotte: Kale because of #KFCShellMakindye Pirate now looks like the owner of those downtown buildings \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/dDJPlZmQAV'
1176430249862684673,2019-09-24 09:36:43,b'Did you know that a 10+10 Bucket including a 2litre soda at #KFCShellMakindye is only &amp; only 85k? https://t.co/BQFYoutrtT'
1176429806201819136,2019-09-24 09:34:57,b'RT @praise_atukunda: So this is what we mean when we say the chicken is finger Licking \xf0\x9f\x98\xad\xf0\x9f\x98\xa9\xf0\x9f\x8d\x97\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n #KFCShellMakindye https://t.co/Ypv7uMNGHa'
1176428419812380674,2019-09-24 09:29:26,b'RT @AtimCharlotte: The new #KFCShellMakindye location is a very cool place for a lunch date with friends. Did I mention it has two floors\xf0\x9f\x98\x8c\xe2\x80\xa6'
1176428358575562753,2019-09-24 09:29:12,b'RT @Le_Berz: Is it true that pastors go to KFC to touch breast?\n#KFCShellMakindye https://t.co/rqEUl7uQJy'
1176427991104143360,2019-09-24 09:27:44,b'RT @praise_atukunda: If you\xe2\x80\x99re looking for quality service and very tasty chicken. Well check out @KFCinUganda \xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x94\xa5 Don\xe2\x80\x99t forget to visit th\xe2\x80\xa6'
1176427948183891968,2019-09-24 09:27:34,"b'RT @AtimCharlotte: Only that car keys are missing \xf0\x9f\x98\x82\xf0\x9f\x98\x82but this is how people brag after buying food from KFC,they make sure the bag is seen.\xe2\x80\xa6'"
1176427918920224768,2019-09-24 09:27:27,b'RT @praise_atukunda: Tasty and good chicken is good for the body\xe2\x98\xba\xef\xb8\x8f Everybody needs to try out @KFCinUganda\xf0\x9f\x94\xa5 Check out the new #KFCShellMaki\xe2\x80\xa6'
1176427888591200256,2019-09-24 09:27:20,b'RT @AtimCharlotte: It\xe2\x80\x99s lunch \xf0\x9f\x91\x80where are you taking your tastebuds? I recommend #KFCShellMakindye if you\xe2\x80\x99re in the area\xf0\x9f\x98\x84 https://t.co/j6giR\xe2\x80\xa6'
1176427860158009350,2019-09-24 09:27:13,b'RT @praise_atukunda: The KFC Makindye is now open. Rush and grab your self afinger licking meal for lunch with friends and family today. #K\xe2\x80\xa6'
1176427821184540673,2019-09-24 09:27:04,b'RT @praise_atukunda: The best part about the KFC Chicken is that you can easily share it with your friends. Check out the new #KFCShellMaki\xe2\x80\xa6'
1176427810069651456,2019-09-24 09:27:01,"b'RT @Le_Berz: #KFCShellMakindye is a perfect place to dine with family and friends.  Exceptional service as always, great food and an amazin\xe2\x80\xa6'"
1176406455387402245,2019-09-24 08:02:10,b'RT @Gunnersc0m: Michael Oliver breezing Jorginho \xf0\x9f\x98\xad You really do love to see it. #AFC  https://t.co/ySfI7BTtQe'
1176405452848095232,2019-09-24 07:58:11,b'RT @DjCiza: Morning Tweeps !! Today being Tuesday leaves us a few days to the #CizaHouseParty - Check out a few of the acts going to mess u\xe2\x80\xa6'
